name,price,link,instrument
Kaplan KA310-4/4M Amo Violin Medium,98 €,https://www.thomann.de/de//kaplan_ka310_4_4m_amo_violin_medium.htm?listPosition=115&type=category,https://www.thomann.de/de//kaplan_ka310_4_4m_amo_violin_medium.htm?listPosition=115&type=category
Pirastro Piranito Violin 1/16-1/32,28 €,https://www.thomann.de/de//pirastro_piranito_violin_1_16_1_32.htm?listPosition=116&type=category,https://www.thomann.de/de//pirastro_piranito_violin_1_16_1_32.htm?listPosition=116&type=category
Thomastik Vision VI100 1/2 medium,"37,90 €",https://www.thomann.de/de//thomastik_vision_12_violinstrings.htm?listPosition=117&type=category,https://www.thomann.de/de//thomastik_vision_12_violinstrings.htm?listPosition=117&type=category
Pirastro Perpetual G Violin 4/4 medium,42 €,https://www.thomann.de/de//pirastro_perpetual_g_violin_4_4_medium.htm?listPosition=118&type=category,https://www.thomann.de/de//pirastro_perpetual_g_violin_4_4_medium.htm?listPosition=118&type=category
Warchal Amber Violin 4/4 LP,67 €,https://www.thomann.de/de//warchal_amber_violin_4_4_lp.htm?listPosition=119&type=category,https://www.thomann.de/de//warchal_amber_violin_4_4_lp.htm?listPosition=119&type=category
Thomastik Vision Solo E VIS01,"5,50 €",https://www.thomann.de/de//thomastik_vision_solo_e_vis01.htm?listPosition=120&type=category,https://www.thomann.de/de//thomastik_vision_solo_e_vis01.htm?listPosition=120&type=category
Pirastro Eudoxa Violin 4/4,99 €,https://www.thomann.de/de//pirastro_eudoxa_violin_4_4.htm?listPosition=121&type=category,https://www.thomann.de/de//pirastro_eudoxa_violin_4_4.htm?listPosition=121&type=category
Thomastik AL100 Alphayue Violin 1/4,24 €,https://www.thomann.de/de//thomastik_al100_alphayue_violin_1_4.htm?listPosition=122&type=category,https://www.thomann.de/de//thomastik_al100_alphayue_violin_1_4.htm?listPosition=122&type=category
Pirastro Passione Solo Violin A 4/4 Med,36 €,https://www.thomann.de/de//pirastro_passione_solo_violin_a_4_4_med.htm?listPosition=123&type=category,https://www.thomann.de/de//pirastro_passione_solo_violin_a_4_4_med.htm?listPosition=123&type=category
Pirastro Tonica Violin A 3/4 - 1/2 med,"12,90 €",https://www.thomann.de/de//pirastro_tonica_violin_a_3_4_1_2_med.htm?listPosition=124&type=category,https://www.thomann.de/de//pirastro_tonica_violin_a_3_4_1_2_med.htm?listPosition=124&type=category
Daddario Helicore H310 4/4M Saiten für Violine,57 €,https://www.thomann.de/de//daddario_helicore_violinsaiten.htm?listPosition=125&type=category,https://www.thomann.de/de//daddario_helicore_violinsaiten.htm?listPosition=125&type=category
Thomastik Spirocore E Violin 4/4 medium,"10,90 €",https://www.thomann.de/de//thomastik_spirocore_e_violin_4_4_medium.htm?listPosition=126&type=category,https://www.thomann.de/de//thomastik_spirocore_e_violin_4_4_medium.htm?listPosition=126&type=category
Pirastro Evah Pirazzi Gold A Violin 4/4,27 €,https://www.thomann.de/de//pirastro_evah_pirazzi_gold_a_violin_4_4.htm?listPosition=127&type=category,https://www.thomann.de/de//pirastro_evah_pirazzi_gold_a_violin_4_4.htm?listPosition=127&type=category
W.E. Hill & Sons E-String 4/4 Medium BE,"7,90 €",https://www.thomann.de/de//w_e._hill_sons_e_string_4_4_medium_be.htm?listPosition=128&type=category,https://www.thomann.de/de//w_e._hill_sons_e_string_4_4_medium_be.htm?listPosition=128&type=category
Daddario J810-3/4M Prelude Violin 3/4,"24,90 €",https://www.thomann.de/de//daddario_prelude_j81034m.htm?listPosition=129&type=category,https://www.thomann.de/de//daddario_prelude_j81034m.htm?listPosition=129&type=category
Pirastro Eudoxa E Violin 4/4 KGL,"11,90 €",https://www.thomann.de/de//pirastro_eudoxa_violinensaite_e_stahl_alu.htm?listPosition=130&type=category,https://www.thomann.de/de//pirastro_eudoxa_violinensaite_e_stahl_alu.htm?listPosition=130&type=category
Thomastik Vision VI100 3/4 medium,"37,90 €",https://www.thomann.de/de//thomastik_vision_vi100_3_4_medium.htm?listPosition=131&type=category,https://www.thomann.de/de//thomastik_vision_vi100_3_4_medium.htm?listPosition=131&type=category
Daddario J810-1/16M Prelude Violin 1/16,22 €,https://www.thomann.de/de//daddario_j810_1_16m_prelude_violin_1_16.htm?listPosition=132&type=category,https://www.thomann.de/de//daddario_j810_1_16m_prelude_violin_1_16.htm?listPosition=132&type=category
"Westminster E Violin 4/4 LP strong 0,275","6,40 €",https://www.thomann.de/de//westminster_e_violin_4_4_lp_strong_0275.htm?listPosition=133&type=category,https://www.thomann.de/de//westminster_e_violin_4_4_lp_strong_0275.htm?listPosition=133&type=category
Daddario J810-1/2M Prelude Violin 1/2,"24,90 €",https://www.thomann.de/de//daddario_prelude_j81012m.htm?listPosition=134&type=category,https://www.thomann.de/de//daddario_prelude_j81012m.htm?listPosition=134&type=category
Pirastro Perpetual A Violin 4/4 medium,28 €,https://www.thomann.de/de//pirastro_perpetual_a_violin_4_4_medium.htm?listPosition=135&type=category,https://www.thomann.de/de//pirastro_perpetual_a_violin_4_4_medium.htm?listPosition=135&type=category
"Westminster E Violin 4/4 BE strong 0,275","6,40 €",https://www.thomann.de/de//westminster_e_violin_4_4_be_strong_0275.htm?listPosition=136&type=category,https://www.thomann.de/de//westminster_e_violin_4_4_be_strong_0275.htm?listPosition=136&type=category
Pirastro Tonica Violin D 3/4 - 1/2 med,"19,50 €",https://www.thomann.de/de//pirastro_tonica_violin_d_3_4_1_2_med.htm?listPosition=137&type=category,https://www.thomann.de/de//pirastro_tonica_violin_d_3_4_1_2_med.htm?listPosition=137&type=category
Pirastro Chromcor E Violin 4/4 KGL,"6,40 €",https://www.thomann.de/de//pirastro_chromcor_e_violin_4_4_kgl.htm?listPosition=138&type=category,https://www.thomann.de/de//pirastro_chromcor_e_violin_4_4_kgl.htm?listPosition=138&type=category
Pirastro Wondertone Solo Vn 4/4 A Steel,94 €,https://www.thomann.de/de//pirastro_wondertone_solo_vn_4_4_a_steel.htm?listPosition=139&type=category,https://www.thomann.de/de//pirastro_wondertone_solo_vn_4_4_a_steel.htm?listPosition=139&type=category
Pirastro Obligato Violin A 4/4 medium,"23,80 €",https://www.thomann.de/de//pirastro_obligato_violin_a_4_4_medium.htm?listPosition=140&type=category,https://www.thomann.de/de//pirastro_obligato_violin_a_4_4_medium.htm?listPosition=140&type=category
Jargar Evoke Violin Strings 4/4,59 €,https://www.thomann.de/de//jargar_evoke_violin_strings_4_4.htm?listPosition=141&type=category,https://www.thomann.de/de//jargar_evoke_violin_strings_4_4.htm?listPosition=141&type=category
Thomastik Spirit Violin 4/4 medium,33 €,https://www.thomann.de/de//thomastik_spirit_violin_4_4_medium.htm?listPosition=142&type=category,https://www.thomann.de/de//thomastik_spirit_violin_4_4_medium.htm?listPosition=142&type=category
"Pirastro Perpetual E Violin 4/4 0,267","18,50 €",https://www.thomann.de/de//pirastro_perpetual_e_violin_4_4_0267.htm?listPosition=143&type=category,https://www.thomann.de/de//pirastro_perpetual_e_violin_4_4_0267.htm?listPosition=143&type=category
W.E. Hill & Sons E-String 4/4 Medium LP,"7,90 €",https://www.thomann.de/de//w_e._hill_sons_e_string_4_4_medium_lp.htm?listPosition=144&type=category,https://www.thomann.de/de//w_e._hill_sons_e_string_4_4_medium_lp.htm?listPosition=144&type=category
Warchal Karneol 4/4 Ball End,37 €,https://www.thomann.de/de//warchal_karneol_4_4_ball_end.htm?listPosition=145&type=category,https://www.thomann.de/de//warchal_karneol_4_4_ball_end.htm?listPosition=145&type=category
Pirastro Evah Pirazzi Gold E Violin BE,"6,90 €",https://www.thomann.de/de//pirastro_evah_pirazzi_gold_e_violin_be.htm?listPosition=146&type=category,https://www.thomann.de/de//pirastro_evah_pirazzi_gold_e_violin_be.htm?listPosition=146&type=category
Pirastro Chromcor Violin 1/4-1/8,32 €,https://www.thomann.de/de//pirastro_chromcor_violin_1_4_1_8.htm?listPosition=147&type=category,https://www.thomann.de/de//pirastro_chromcor_violin_1_4_1_8.htm?listPosition=147&type=category
"Westminster E Violin 4/4 LP medium 0,26","6,40 €",https://www.thomann.de/de//westminster_e_violin_4_4_lp_medium_026.htm?listPosition=148&type=category,https://www.thomann.de/de//westminster_e_violin_4_4_lp_medium_026.htm?listPosition=148&type=category
Pirastro Synoxa Violin 4/4 medium,91 €,https://www.thomann.de/de//pirastro_synoxa.htm?listPosition=149&type=category,https://www.thomann.de/de//pirastro_synoxa.htm?listPosition=149&type=category
Pirastro Passione Solo Violin 4/4 SLG,144 €,https://www.thomann.de/de//pirastro_passione_solo_violin_4_4_slg.htm?listPosition=150&type=category,https://www.thomann.de/de//pirastro_passione_solo_violin_4_4_slg.htm?listPosition=150&type=category
Prim Violin Strings Medium,45 €,https://www.thomann.de/de//prim_violinsaiten_medium.htm?listPosition=151&type=category,https://www.thomann.de/de//prim_violinsaiten_medium.htm?listPosition=151&type=category
Pirastro Evah Pirazzi Gold G Si Violin,41 €,https://www.thomann.de/de//pirastro_evah_pirazzi_gold_g_si_violin.htm?listPosition=152&type=category,https://www.thomann.de/de//pirastro_evah_pirazzi_gold_g_si_violin.htm?listPosition=152&type=category
Pirastro Evah Pirazzi G-Gold BE / L,145 €,https://www.thomann.de/de//pirastro_evah_pirazzi_g_gold_be_l.htm?listPosition=153&type=category,https://www.thomann.de/de//pirastro_evah_pirazzi_g_gold_be_l.htm?listPosition=153&type=category
Pirastro Evah Pirazzi Violinensaite D,31 €,https://www.thomann.de/de//pirastro_eva_pirazzi.htm?listPosition=154&type=category,https://www.thomann.de/de//pirastro_eva_pirazzi.htm?listPosition=154&type=category
Pirastro Violino Violin 3/4-1/2 medium,34 €,https://www.thomann.de/de//pirastro_violino_violin_3_4_1_2_medium.htm?listPosition=155&type=category,https://www.thomann.de/de//pirastro_violino_violin_3_4_1_2_medium.htm?listPosition=155&type=category
Daddario Helicore Violin A 4/4 medium,"14,90 €",https://www.thomann.de/de//daddario_helicore_violin_a_4_4_medium.htm?listPosition=156&type=category,https://www.thomann.de/de//daddario_helicore_violin_a_4_4_medium.htm?listPosition=156&type=category
Prim Violin Strings Soft,45 €,https://www.thomann.de/de//prim_violin_strings_soft.htm?listPosition=157&type=category,https://www.thomann.de/de//prim_violin_strings_soft.htm?listPosition=157&type=category
Pirastro Chromcor Violin 3/4-1/2,32 €,https://www.thomann.de/de//pirastro_chromcor_violin_3_4_1_2.htm?listPosition=158&type=category,https://www.thomann.de/de//pirastro_chromcor_violin_3_4_1_2.htm?listPosition=158&type=category
Pirastro Evah Pirazzi Einzelsaite für Violine G,37 €,https://www.thomann.de/de//pirastro_evah_pirazzi.htm?listPosition=159&type=category,https://www.thomann.de/de//pirastro_evah_pirazzi.htm?listPosition=159&type=category
Daddario J810-1/8M Prelude Violin 1/8,"24,90 €",https://www.thomann.de/de//daddario_j810_1_8m_prelude_violin_1_8.htm?listPosition=160&type=category,https://www.thomann.de/de//daddario_j810_1_8m_prelude_violin_1_8.htm?listPosition=160&type=category
Thomastik Vision VI100 1/4 medium,"37,90 €",https://www.thomann.de/de//thomastik_vision_vi100_1_4_medium.htm?listPosition=161&type=category,https://www.thomann.de/de//thomastik_vision_vi100_1_4_medium.htm?listPosition=161&type=category
Daddario J810-1/4M Prelude Violin 1/4,"24,90 €",https://www.thomann.de/de//daddario_j810_1_4m_prelude_violin_1_4.htm?listPosition=162&type=category,https://www.thomann.de/de//daddario_j810_1_4m_prelude_violin_1_4.htm?listPosition=162&type=category
Thomastik DP03A Dominant Pro D String,"24,90 €",https://www.thomann.de/de//thomastik_dp03a_dominant_pro_d_string.htm?listPosition=163&type=category,https://www.thomann.de/de//thomastik_dp03a_dominant_pro_d_string.htm?listPosition=163&type=category
Daddario H310-4/4L Helicore Violin 4/4,57 €,https://www.thomann.de/de//daddario_helicore_violinsaiten_02.htm?listPosition=164&type=category,https://www.thomann.de/de//daddario_helicore_violinsaiten_02.htm?listPosition=164&type=category
Thomastik Dominant Violin 1/8 Alu medium,47 €,https://www.thomann.de/de//thomastik_dominant_violin_1_8_alu_medium.htm?listPosition=165&type=category,https://www.thomann.de/de//thomastik_dominant_violin_1_8_alu_medium.htm?listPosition=165&type=category
Thomastik Infeld Red Violin A 4/4 medium,12 €,https://www.thomann.de/de//thomastik_infeld_red_violin_a_4_4_medium.htm?listPosition=166&type=category,https://www.thomann.de/de//thomastik_infeld_red_violin_a_4_4_medium.htm?listPosition=166&type=category
Pirastro Tonica Vn 4/4 Alu med. BTL SLG,"28,90 €",https://www.thomann.de/de//pirastro_tonica_vn_4_4_alu_med._btl_slg.htm?listPosition=167&type=category,https://www.thomann.de/de//pirastro_tonica_vn_4_4_alu_med._btl_slg.htm?listPosition=167&type=category
Thomastik Dominant A Violin 1/2,11 €,https://www.thomann.de/de//thomastik_dominant_a_violin_1_2.htm?listPosition=168&type=category,https://www.thomann.de/de//thomastik_dominant_a_violin_1_2.htm?listPosition=168&type=category
Pirastro Obligato Violin G 4/4 medium,37 €,https://www.thomann.de/de//pirastro_obligato_violin_g_4_4_medium.htm?listPosition=169&type=category,https://www.thomann.de/de//pirastro_obligato_violin_g_4_4_medium.htm?listPosition=169&type=category
Warchal Brilliant 4/4 S Ball End,56 €,https://www.thomann.de/de//warchal_brilliant_4_4_s_ball_end.htm?listPosition=170&type=category,https://www.thomann.de/de//warchal_brilliant_4_4_s_ball_end.htm?listPosition=170&type=category
Thomastik Vision Violin G 4/4 medium,"13,90 €",https://www.thomann.de/de//thomastik_vision_violin_g_4_4_medium.htm?listPosition=171&type=category,https://www.thomann.de/de//thomastik_vision_violin_g_4_4_medium.htm?listPosition=171&type=category
Pirastro Evah Pirazzi Violin 5-String,138 €,https://www.thomann.de/de//pirastro_evah_pirazzi_violin_5_string.htm?listPosition=172&type=category,https://www.thomann.de/de//pirastro_evah_pirazzi_violin_5_string.htm?listPosition=172&type=category
Thomastik RO03A Rondo Violin Str. D 4/4,33 €,https://www.thomann.de/de//thomastik_ro03a_rondo_violin_str._d_4_4.htm?listPosition=173&type=category,https://www.thomann.de/de//thomastik_ro03a_rondo_violin_str._d_4_4.htm?listPosition=173&type=category
Thomastik AL100 Alphayue Violin 1/8,24 €,https://www.thomann.de/de//thomastik_al100_alphayue_violin_1_8.htm?listPosition=174&type=category,https://www.thomann.de/de//thomastik_al100_alphayue_violin_1_8.htm?listPosition=174&type=category
Warchal Ametyst 4/4 Ball End,37 €,https://www.thomann.de/de//warchal_ametyst_4_4_ball_end.htm?listPosition=175&type=category,https://www.thomann.de/de//warchal_ametyst_4_4_ball_end.htm?listPosition=175&type=category
Thomastik Infeld Blue D Violin 4/4,17 €,https://www.thomann.de/de//thomastik_infeld_blue_d_violin_4_4.htm?listPosition=176&type=category,https://www.thomann.de/de//thomastik_infeld_blue_d_violin_4_4.htm?listPosition=176&type=category
Pirastro Eudoxa A Violin 4/4,"26,90 €",https://www.thomann.de/de//pirastro_violinensaite_a.htm?listPosition=177&type=category,https://www.thomann.de/de//pirastro_violinensaite_a.htm?listPosition=177&type=category
W.E. Hill & Sons E-String 4/4 Soft LP,"6,90 €",https://www.thomann.de/de//w_e._hill_sons_e_string_4_4_soft_lp.htm?listPosition=178&type=category,https://www.thomann.de/de//w_e._hill_sons_e_string_4_4_soft_lp.htm?listPosition=178&type=category
Thomastik Dominant Violin 4/4 Alu heavy,49 €,https://www.thomann.de/de//thomastik_dominant_violin_4_4_alu_heavy.htm?listPosition=179&type=category,https://www.thomann.de/de//thomastik_dominant_violin_4_4_alu_heavy.htm?listPosition=179&type=category
Daddario Helicore Violin D 4/4 medium,"17,90 €",https://www.thomann.de/de//daddario_helicore_violin_d_4_4_medium.htm?listPosition=180&type=category,https://www.thomann.de/de//daddario_helicore_violin_d_4_4_medium.htm?listPosition=180&type=category
Warchal Brilliant Vintage 4/4 Ball End,56 €,https://www.thomann.de/de//warchal_brilliant_vintage_4_4_ball_end.htm?listPosition=181&type=category,https://www.thomann.de/de//warchal_brilliant_vintage_4_4_ball_end.htm?listPosition=181&type=category
Pirastro Obligato Violin D 4/4 medium,32 €,https://www.thomann.de/de//pirastro_obligato_violin_d_4_4_medium.htm?listPosition=182&type=category,https://www.thomann.de/de//pirastro_obligato_violin_d_4_4_medium.htm?listPosition=182&type=category
Pirastro Oliv Violin 4/4 KGL medium BTL,174 €,https://www.thomann.de/de//pirastro_oliv.htm?listPosition=183&type=category,https://www.thomann.de/de//pirastro_oliv.htm?listPosition=183&type=category
"Optima Goldbrokat Brassed e"" 0.24 LP","2,40 €",https://www.thomann.de/de//optima_goldbrokat_brassed_e_0.24_lp.htm?listPosition=184&type=category,https://www.thomann.de/de//optima_goldbrokat_brassed_e_0.24_lp.htm?listPosition=184&type=category
Pirastro Evah Pirazzi Gold G Go Violin,83 €,https://www.thomann.de/de//pirastro_evah_pirazzi_gold_g_go_violin.htm?listPosition=185&type=category,https://www.thomann.de/de//pirastro_evah_pirazzi_gold_g_go_violin.htm?listPosition=185&type=category
Thomastik Infeld Red Violin D 4/4 medium,17 €,https://www.thomann.de/de//thomastik_infeld_red_violin_d_4_4_medium.htm?listPosition=186&type=category,https://www.thomann.de/de//thomastik_infeld_red_violin_d_4_4_medium.htm?listPosition=186&type=category
Thomastik Vision Violin D 4/4 medium,"13,90 €",https://www.thomann.de/de//thomastik_vision_violin_d_4_4_medium.htm?listPosition=187&type=category,https://www.thomann.de/de//thomastik_vision_violin_d_4_4_medium.htm?listPosition=187&type=category
Pirastro Eudoxa 4/4 Violinsaiten,99 €,https://www.thomann.de/de//pirastro_eudoxa_violinsaitensatz.htm?listPosition=188&type=category,https://www.thomann.de/de//pirastro_eudoxa_violinsaitensatz.htm?listPosition=188&type=category
Pirastro Tonica Violin D 4/4 medium,"19,50 €",https://www.thomann.de/de//pirastro_tonica_violin_d_4_4_medium.htm?listPosition=189&type=category,https://www.thomann.de/de//pirastro_tonica_violin_d_4_4_medium.htm?listPosition=189&type=category
Pirastro Oliv D Violin 4/4 Sl 13 3/4,34 €,https://www.thomann.de/de//pirastro_oliv_d_violin_4_4_sl_13_3_4.htm?listPosition=190&type=category,https://www.thomann.de/de//pirastro_oliv_d_violin_4_4_sl_13_3_4.htm?listPosition=190&type=category
Thomastik Dominant D Violin 3/4 medium,"15,90 €",https://www.thomann.de/de//thomastik_dominant_d_violin_3_4_medium.htm?listPosition=191&type=category,https://www.thomann.de/de//thomastik_dominant_d_violin_3_4_medium.htm?listPosition=191&type=category
Thomastik Dynamo DY02 A Violin 4/4,"36,90 €",https://www.thomann.de/de//thomastik_dynamo_dy02_a_violin_4_4.htm?listPosition=192&type=category,https://www.thomann.de/de//thomastik_dynamo_dy02_a_violin_4_4.htm?listPosition=192&type=category
"Optima Goldbrokat 24K Gold e"" 0.26 LP","5,50 €",https://www.thomann.de/de//optima_goldbrokat_24k_gold_e_0.26_lp.htm?listPosition=193&type=category,https://www.thomann.de/de//optima_goldbrokat_24k_gold_e_0.26_lp.htm?listPosition=193&type=category
Jargar Classic Violin String E Medium,"5,90 €",https://www.thomann.de/de//jargar_classic_violin_string_e_medium.htm?listPosition=194&type=category,https://www.thomann.de/de//jargar_classic_violin_string_e_medium.htm?listPosition=194&type=category
Thomastik DP02 Dominant Pro A String,"16,90 €",https://www.thomann.de/de//thomastik_dp02_dominant_pro_a_string.htm?listPosition=195&type=category,https://www.thomann.de/de//thomastik_dp02_dominant_pro_a_string.htm?listPosition=195&type=category
Thomastik DP04 Dominant Pro G String,"24,90 €",https://www.thomann.de/de//thomastik_dp04_dominant_pro_g_string.htm?listPosition=196&type=category,https://www.thomann.de/de//thomastik_dp04_dominant_pro_g_string.htm?listPosition=196&type=category
Thomastik Infeld Red Violin G 4/4 medium,"18,90 €",https://www.thomann.de/de//thomastik_infeld_red_violin_g_4_4_medium.htm?listPosition=197&type=category,https://www.thomann.de/de//thomastik_infeld_red_violin_g_4_4_medium.htm?listPosition=197&type=category
Thomastik Infeld Blue G Violin 4/4,"18,90 €",https://www.thomann.de/de//thomastik_infeld_blue_g_violin_4_4.htm?listPosition=198&type=category,https://www.thomann.de/de//thomastik_infeld_blue_g_violin_4_4.htm?listPosition=198&type=category
Thomastik RO02A Rondo Violin Str. A 4/4,28 €,https://www.thomann.de/de//thomastik_ro02a_rondo_violin_str._a_4_4.htm?listPosition=199&type=category,https://www.thomann.de/de//thomastik_ro02a_rondo_violin_str._a_4_4.htm?listPosition=199&type=category
Pirastro Evah Pirazzi Violin 4/4 BE str,94 €,https://www.thomann.de/de//pirastro_evah_pirazzi_violin_4_4_be_str.htm?listPosition=200&type=category,https://www.thomann.de/de//pirastro_evah_pirazzi_violin_4_4_be_str.htm?listPosition=200&type=category
Thomastik Vision VI100 1/8 medium,"37,90 €",https://www.thomann.de/de//thomastik_vision_vi100_1_8_medium.htm?listPosition=201&type=category,https://www.thomann.de/de//thomastik_vision_vi100_1_8_medium.htm?listPosition=201&type=category
Jargar Classic Violin Strings Dolce,42 €,https://www.thomann.de/de//jargar_violin_strings_dolce.htm?listPosition=202&type=category,https://www.thomann.de/de//jargar_violin_strings_dolce.htm?listPosition=202&type=category
Pirastro Aricore Violin 4/4 KGL medium,97 €,https://www.thomann.de/de//pirastro_aricore_violin_4_4_kgl_medium.htm?listPosition=203&type=category,https://www.thomann.de/de//pirastro_aricore_violin_4_4_kgl_medium.htm?listPosition=203&type=category
Thomastik Peter Infeld Violin E 4/4 SN,"5,50 €",https://www.thomann.de/de//thomastik_peter_infeld_violin_e_4_4_sn.htm?listPosition=204&type=category,https://www.thomann.de/de//thomastik_peter_infeld_violin_e_4_4_sn.htm?listPosition=204&type=category
Thomastik Vision Titanium G VIT04o 4/4,"17,90 €",https://www.thomann.de/de//thomastik_vision_titanium_g_vit04o_4_4.htm?listPosition=205&type=category,https://www.thomann.de/de//thomastik_vision_titanium_g_vit04o_4_4.htm?listPosition=205&type=category
Pirastro Gold Violin 4/4 LP,85 €,https://www.thomann.de/de//pirastro_gold_violin_4_4_lp.htm?listPosition=206&type=category,https://www.thomann.de/de//pirastro_gold_violin_4_4_lp.htm?listPosition=206&type=category
Thomastik E01 Violin 4/4 medium,"2,40 €",https://www.thomann.de/de//thomastik_e01_violin_4_4_medium.htm?listPosition=207&type=category,https://www.thomann.de/de//thomastik_e01_violin_4_4_medium.htm?listPosition=207&type=category
Pirastro Perpetual A Violin 4/4 steel,33 €,https://www.thomann.de/de//pirastro_perpetual_a_violin_4_4_steel.htm?listPosition=208&type=category,https://www.thomann.de/de//pirastro_perpetual_a_violin_4_4_steel.htm?listPosition=208&type=category
Pirastro Tonica Violin E 4/4 BE medium,"6,30 €",https://www.thomann.de/de//pirastro_tonica_violin_e_4_4_be_medium.htm?listPosition=209&type=category,https://www.thomann.de/de//pirastro_tonica_violin_e_4_4_be_medium.htm?listPosition=209&type=category
"Optima Goldbrokat 24K Gold e"" 0.25 BE","5,50 €",https://www.thomann.de/de//optima_goldbrokat_24k_gold_e_0.25_be.htm?listPosition=210&type=category,https://www.thomann.de/de//optima_goldbrokat_24k_gold_e_0.25_be.htm?listPosition=210&type=category
Pirastro Oliv E Violin 4/4 KGL medium,16 €,https://www.thomann.de/de//pirastro_oliv_e_violin_4_4_kgl_medium.htm?listPosition=211&type=category,https://www.thomann.de/de//pirastro_oliv_e_violin_4_4_kgl_medium.htm?listPosition=211&type=category
Pirastro Eudoxa D Violin 16 1/2 Stiff,31 €,https://www.thomann.de/de//pirastro_eudoxa_d_violin_16_1_2_stiff.htm?listPosition=212&type=category,https://www.thomann.de/de//pirastro_eudoxa_d_violin_16_1_2_stiff.htm?listPosition=212&type=category
Thomastik Infeld Red Violin E 4/4 BE med,13 €,https://www.thomann.de/de//thomastik_infeld_red_violin_e_4_4_be_med.htm?listPosition=213&type=category,https://www.thomann.de/de//thomastik_infeld_red_violin_e_4_4_be_med.htm?listPosition=213&type=category
Thomastik Dominant Violin D 1/2,"15,90 €",https://www.thomann.de/de//thomastik_dominant_violin_d_1_2.htm?listPosition=214&type=category,https://www.thomann.de/de//thomastik_dominant_violin_d_1_2.htm?listPosition=214&type=category
"Optima Goldbrokat Premium e"" 0.26 BE","2,60 €",https://www.thomann.de/de//optima_goldbrokat_premium_e_0.26_be.htm?listPosition=215&type=category,https://www.thomann.de/de//optima_goldbrokat_premium_e_0.26_be.htm?listPosition=215&type=category
Jargar Classic Violin Strings Medium,42 €,https://www.thomann.de/de//jargar_classic_violin_strings_medium.htm?listPosition=216&type=category,https://www.thomann.de/de//jargar_classic_violin_strings_medium.htm?listPosition=216&type=category
Thomastik RO02 Rondo Violin String A 4/4,23 €,https://www.thomann.de/de//thomastik_ro02_rondo_violin_string_a_4_4.htm?listPosition=217&type=category,https://www.thomann.de/de//thomastik_ro02_rondo_violin_string_a_4_4.htm?listPosition=217&type=category
"Optima Goldbrokat 24K Gold e"" 0.27 BE","5,50 €",https://www.thomann.de/de//optima_goldbrokat_24k_gold_e_0.27_be.htm?listPosition=218&type=category,https://www.thomann.de/de//optima_goldbrokat_24k_gold_e_0.27_be.htm?listPosition=218&type=category
Pirastro Evah Pirazzi Violin 4/4 BE so,94 €,https://www.thomann.de/de//pirastro_evah_pirazzi_violin_4_4_be_so.htm?listPosition=219&type=category,https://www.thomann.de/de//pirastro_evah_pirazzi_violin_4_4_be_so.htm?listPosition=219&type=category
Pirastro Obligato Violin 4/4 SLG medium,111 €,https://www.thomann.de/de//pirastro_obligato.htm?listPosition=220&type=category,https://www.thomann.de/de//pirastro_obligato.htm?listPosition=220&type=category
Thomastik Vision D VI03 4/4 medium,"11,90 €",https://www.thomann.de/de//thomastik_vision_d_vi03_4_4_medium.htm?listPosition=221&type=category,https://www.thomann.de/de//thomastik_vision_d_vi03_4_4_medium.htm?listPosition=221&type=category
Jargar Classic Violin String E Forte,"5,90 €",https://www.thomann.de/de//jargar_classic_violin_string_e_forte.htm?listPosition=222&type=category,https://www.thomann.de/de//jargar_classic_violin_string_e_forte.htm?listPosition=222&type=category
Daddario Helicore Violin G 4/4 medium,"21,90 €",https://www.thomann.de/de//daddario_helicore_violin_g_4_4_medium.htm?listPosition=223&type=category,https://www.thomann.de/de//daddario_helicore_violin_g_4_4_medium.htm?listPosition=223&type=category
Thomastik Dominant E Violin 4/4 Loop,"7,70 €",https://www.thomann.de/de//thomastik_dominant_e_violin_4_4_loop.htm?listPosition=224&type=category,https://www.thomann.de/de//thomastik_dominant_e_violin_4_4_loop.htm?listPosition=224&type=category
Thomastik Dynamo DY03A D Violin 4/4,"37,90 €",https://www.thomann.de/de//thomastik_dynamo_dy03a_d_violin_4_4.htm?listPosition=225&type=category,https://www.thomann.de/de//thomastik_dynamo_dy03a_d_violin_4_4.htm?listPosition=225&type=category
"Optima Goldbrokat e"" 0.27 hard LP","2,20 €",https://www.thomann.de/de//optima_goldbrokat_e_0.27_hard_lp.htm?listPosition=226&type=category,https://www.thomann.de/de//optima_goldbrokat_e_0.27_hard_lp.htm?listPosition=226&type=category
Jargar Classic A Violin 4/4 medium,12 €,https://www.thomann.de/de//jargar_classic_a_violin_4_4_medium.htm?listPosition=227&type=category,https://www.thomann.de/de//jargar_classic_a_violin_4_4_medium.htm?listPosition=227&type=category
Thomastik Infeld Blue A Violin 4/4,12 €,https://www.thomann.de/de//thomastik_infeld_blue_a_violin_4_4.htm?listPosition=228&type=category,https://www.thomann.de/de//thomastik_infeld_blue_a_violin_4_4.htm?listPosition=228&type=category
Thomastik DP02B Dominant Pro A String,28 €,https://www.thomann.de/de//thomastik_dp02b_dominant_pro_a_string.htm?listPosition=229&type=category,https://www.thomann.de/de//thomastik_dp02b_dominant_pro_a_string.htm?listPosition=229&type=category
